# Data acquisition time,Epoch time (ms),Distance
2023-04-20 06:13:44.927182,1681938824927.18,5.64487
2023-04-20 06:13:44.928182,1681938824928.18,5.74139
2023-04-20 06:13:44.929182,1681938824929.18,5.8348
2023-04-20 06:13:44.930182,1681938824930.18,5.92821
2023-04-20 06:13:44.931182,1681938824931.18,6.02161
2023-04-20 06:13:44.932182,1681938824932.18,6.1119
2023-04-20 06:13:44.933182,1681938824933.18,6.19908
2023-04-20 06:13:44.934182,1681938824934.18,6.28938
2023-04-20 06:13:44.935182,1681938824935.18,6.37344
2023-04-20 06:13:44.936182,1681938824936.18,6.46374
2023-04-20 06:13:44.937182,1681938824937.18,6.5478
2023-04-20 06:13:44.938182,1681938824938.18,6.63187
2023-04-20 06:13:44.939182,1681938824939.18,6.71593
2023-04-20 06:13:44.940182,1681938824940.18,6.8
2023-04-20 06:13:44.941182,1681938824941.18,6.88407
2023-04-20 06:13:44.942182,1681938824942.18,6.97125
2023-04-20 06:13:44.943182,1681938824943.18,7.05531
2023-04-20 06:13:44.944182,1681938824944.18,7.13938
2023-04-20 06:13:44.945182,1681938824945.18,7.22344
2023-04-20 06:13:44.946182,1681938824946.18,7.30128
2023-04-20 06:13:44.947182,1681938824947.18,7.38223
2023-04-20 06:13:44.948182,1681938824948.18,7.46319
2023-04-20 06:13:44.949182,1681938824949.18,7.54103
2023-04-20 06:13:44.950182,1681938824950.18,7.61575
2023-04-20 06:13:44.951182,1681938824951.18,7.6967
2023-04-20 06:13:44.952182,1681938824952.18,7.76832
2023-04-20 06:13:44.953182,1681938824953.18,7.83993
2023-04-20 06:13:44.954182,1681938824954.18,7.91777
2023-04-20 06:13:44.955182,1681938824955.18,7.98626
2023-04-20 06:13:44.956182,1681938824956.18,8.05165
2023-04-20 06:13:44.957182,1681938824957.18,8.12015
2023-04-20 06:13:44.958182,1681938824958.18,8.19176
2023-04-20 06:13:44.959182,1681938824959.18,8.25403
2023-04-20 06:13:44.960182,1681938824960.18,8.32253
2023-04-20 06:13:44.961182,1681938824961.18,8.38791
2023-04-20 06:13:44.962182,1681938824962.18,8.4533
2023-04-20 06:13:44.963182,1681938824963.18,8.51245
2023-04-20 06:13:44.964182,1681938824964.18,8.57161
2023-04-20 06:13:44.965182,1681938824965.18,8.63077
2023-04-20 06:13:44.966182,1681938824966.18,8.68681
2023-04-20 06:13:44.967182,1681938824967.18,8.73974
2023-04-20 06:13:44.968182,1681938824968.18,8.79267
2023-04-20 06:13:44.969182,1681938824969.18,8.8456
2023-04-20 06:13:44.970182,1681938824970.18,8.89542
2023-04-20 06:13:44.971182,1681938824971.18,8.94212
2023-04-20 06:13:44.972182,1681938824972.18,8.99194
2023-04-20 06:13:44.973182,1681938824973.18,9.03864
2023-04-20 06:13:44.974182,1681938824974.18,9.08535
2023-04-20 06:13:44.975182,1681938824975.18,9.12894
2023-04-20 06:13:44.976182,1681938824976.18,9.16941
2023-04-20 06:13:44.977182,1681938824977.18,9.20989
2023-04-20 06:13:44.978182,1681938824978.18,9.25348
2023-04-20 06:13:44.979182,1681938824979.18,9.29396
2023-04-20 06:13:44.980182,1681938824980.18,9.33132
2023-04-20 06:13:44.981182,1681938824981.18,9.36868
2023-04-20 06:13:44.982182,1681938824982.18,9.40293
2023-04-20 06:13:44.983182,1681938824983.18,9.44029
2023-04-20 06:13:44.984182,1681938824984.18,9.47454
2023-04-20 06:13:44.985182,1681938824985.18,9.50879
2023-04-20 06:13:44.986182,1681938824986.18,9.53993
2023-04-20 06:13:44.987182,1681938824987.18,9.57106
2023-04-20 06:13:44.988182,1681938824988.18,9.59908
2023-04-20 06:13:44.989182,1681938824989.18,9.62711
2023-04-20 06:13:44.990182,1681938824990.18,9.65513
2023-04-20 06:13:44.991182,1681938824991.18,9.68004
2023-04-20 06:13:44.992182,1681938824992.18,9.70495
2023-04-20 06:13:44.993182,1681938824993.18,9.72363
2023-04-20 06:13:44.994182,1681938824994.18,9.74542
2023-04-20 06:13:44.995182,1681938824995.18,9.7641
2023-04-20 06:13:44.996182,1681938824996.18,9.78278
2023-04-20 06:13:44.997182,1681938824997.18,9.79835
2023-04-20 06:13:44.998182,1681938824998.18,9.81081
2023-04-20 06:13:44.999182,1681938824999.18,9.82326
2023-04-20 06:13:45.000182,1681938825000.18,9.83571
2023-04-20 06:13:45.001182,1681938825001.18,9.84817
2023-04-20 06:13:45.002182,1681938825002.18,9.86062
2023-04-20 06:13:45.003182,1681938825003.18,9.86996
2023-04-20 06:13:45.004182,1681938825004.18,9.87619
2023-04-20 06:13:45.005182,1681938825005.18,9.88242
2023-04-20 06:13:45.006182,1681938825006.18,9.88553
2023-04-20 06:13:45.007182,1681938825007.18,9.88864
2023-04-20 06:13:45.008182,1681938825008.18,9.88864
2023-04-20 06:13:45.009182,1681938825009.18,9.88864
2023-04-20 06:13:45.010182,1681938825010.18,9.88864
2023-04-20 06:13:45.011182,1681938825011.18,9.88864
2023-04-20 06:13:45.012182,1681938825012.18,9.88242
2023-04-20 06:13:45.013182,1681938825013.18,9.87619
2023-04-20 06:13:45.014182,1681938825014.18,9.86996
2023-04-20 06:13:45.015182,1681938825015.18,9.86062
2023-04-20 06:13:45.016182,1681938825016.18,9.85128
2023-04-20 06:13:45.017182,1681938825017.18,9.83883
2023-04-20 06:13:45.018182,1681938825018.18,9.82949
2023-04-20 06:13:45.019182,1681938825019.18,9.81703
2023-04-20 06:13:45.020182,1681938825020.18,9.80147
2023-04-20 06:13:45.021182,1681938825021.18,9.7859
2023-04-20 06:13:45.022182,1681938825022.18,9.77033
2023-04-20 06:13:45.023182,1681938825023.18,9.75165
2023-04-20 06:13:45.024182,1681938825024.18,9.73297
2023-04-20 06:13:45.025182,1681938825025.18,9.71117
2023-04-20 06:13:45.026182,1681938825026.18,9.68626
2023-04-20 06:13:45.027182,1681938825027.18,9.66136
2023-04-20 06:13:45.028182,1681938825028.18,9.63333
2023-04-20 06:13:45.029182,1681938825029.18,9.60842
2023-04-20 06:13:45.030182,1681938825030.18,9.5804
2023-04-20 06:13:45.031182,1681938825031.18,9.54927
2023-04-20 06:13:45.032182,1681938825032.18,9.51813
2023-04-20 06:13:45.033182,1681938825033.18,9.48388
2023-04-20 06:13:45.034182,1681938825034.18,9.44963
2023-04-20 06:13:45.035182,1681938825035.18,9.41538
2023-04-20 06:13:45.036182,1681938825036.18,9.37802
2023-04-20 06:13:45.037182,1681938825037.18,9.34377
2023-04-20 06:13:45.038182,1681938825038.18,9.3033
2023-04-20 06:13:45.039182,1681938825039.18,9.26593
2023-04-20 06:13:45.040182,1681938825040.18,9.22234
2023-04-20 06:13:45.041182,1681938825041.18,9.17875
2023-04-20 06:13:45.042182,1681938825042.18,9.13828
2023-04-20 06:13:45.043182,1681938825043.18,9.09469
2023-04-20 06:13:45.044182,1681938825044.18,9.04799
2023-04-20 06:13:45.045182,1681938825045.18,9.00128
2023-04-20 06:13:45.046182,1681938825046.18,8.95147
2023-04-20 06:13:45.047182,1681938825047.18,8.90165
2023-04-20 06:13:45.048182,1681938825048.18,8.85183
2023-04-20 06:13:45.049182,1681938825049.18,8.80201
2023-04-20 06:13:45.050182,1681938825050.18,8.74597
2023-04-20 06:13:45.051182,1681938825051.18,8.69615
2023-04-20 06:13:45.052182,1681938825052.18,8.64011
2023-04-20 06:13:45.053182,1681938825053.18,8.58407
2023-04-20 06:13:45.054182,1681938825054.18,8.52179
2023-04-20 06:13:45.055182,1681938825055.18,8.46264
2023-04-20 06:13:45.056182,1681938825056.18,8.40037
2023-04-20 06:13:45.057182,1681938825057.18,8.33498
2023-04-20 06:13:45.058182,1681938825058.18,8.26648
2023-04-20 06:13:45.059182,1681938825059.18,8.2011
2023-04-20 06:13:45.060182,1681938825060.18,8.1326
2023-04-20 06:13:45.061182,1681938825061.18,8.06099
2023-04-20 06:13:45.062182,1681938825062.18,7.99249
2023-04-20 06:13:45.063182,1681938825063.18,7.92711
2023-04-20 06:13:45.064182,1681938825064.18,7.84927
2023-04-20 06:13:45.065182,1681938825065.18,7.77766
2023-04-20 06:13:45.066182,1681938825066.18,7.70604
2023-04-20 06:13:45.067182,1681938825067.18,7.62821
2023-04-20 06:13:45.068182,1681938825068.18,7.55037
2023-04-20 06:13:45.069182,1681938825069.18,7.47253
2023-04-20 06:13:45.070182,1681938825070.18,7.39158
2023-04-20 06:13:45.071182,1681938825071.18,7.31062
2023-04-20 06:13:45.072182,1681938825072.18,7.23278
2023-04-20 06:13:45.073182,1681938825073.18,7.1456
2023-04-20 06:13:45.074182,1681938825074.18,7.05842
2023-04-20 06:13:45.075182,1681938825075.18,6.97747
2023-04-20 06:13:45.076182,1681938825076.18,6.88718
2023-04-20 06:13:45.077182,1681938825077.18,6.8
2023-04-20 06:13:45.078182,1681938825078.18,6.71593
2023-04-20 06:13:45.079182,1681938825079.18,6.62875
2023-04-20 06:13:45.080182,1681938825080.18,6.5478
2023-04-20 06:13:45.081182,1681938825081.18,6.46062
2023-04-20 06:13:45.082182,1681938825082.18,6.37344
2023-04-20 06:13:45.083182,1681938825083.18,6.28626
2023-04-20 06:13:45.084182,1681938825084.18,6.19597
2023-04-20 06:13:45.085182,1681938825085.18,6.10568
2023-04-20 06:13:45.086182,1681938825086.18,6.01538
2023-04-20 06:13:45.087182,1681938825087.18,5.92198
2023-04-20 06:13:45.088182,1681938825088.18,5.82546
2023-04-20 06:13:45.089182,1681938825089.18,5.72894
2023-04-20 06:13:45.090182,1681938825090.18,5.6293
2023-04-20 06:13:45.091182,1681938825091.18,5.53278
2023-04-20 06:13:45.092182,1681938825092.18,5.43315
2023-04-20 06:13:45.093182,1681938825093.18,5.33663
2023-04-20 06:13:45.094182,1681938825094.18,5.23388
2023-04-20 06:13:45.095182,1681938825095.18,5.13736
2023-04-20 06:13:45.096182,1681938825096.18,5.03773
2023-04-20 06:13:45.097182,1681938825097.18,4.9381
2023-04-20 06:13:45.098182,1681938825098.18,4.83846
2023-04-20 06:13:45.099182,1681938825099.18,4.7326
2023-04-20 06:13:45.100182,1681938825100.18,4.62985
2023-04-20 06:13:45.101182,1681938825101.18,4.52399
2023-04-20 06:13:45.102182,1681938825102.18,4.42125
2023-04-20 06:13:45.103182,1681938825103.18,4.31227
2023-04-20 06:13:45.104182,1681938825104.18,4.20641
2023-04-20 06:13:45.105182,1681938825105.18,4.09432
2023-04-20 06:13:45.106182,1681938825106.18,3.98846
2023-04-20 06:13:45.107182,1681938825107.18,3.87949
2023-04-20 06:13:45.108182,1681938825108.18,3.77674
2023-04-20 06:13:45.109182,1681938825109.18,3.66777
2023-04-20 06:13:45.110182,1681938825110.18,3.5619
2023-04-20 06:13:45.111182,1681938825111.18,3.45293
2023-04-20 06:13:45.112182,1681938825112.18,3.34707
2023-04-20 06:13:45.113182,1681938825113.18,3.23498
2023-04-20 06:13:45.114182,1681938825114.18,3.11978
2023-04-20 06:13:45.115182,1681938825115.18,3.00769
2023-04-20 06:13:45.116182,1681938825116.18,2.89249
2023-04-20 06:13:45.117182,1681938825117.18,2.7804
2023-04-20 06:13:45.118182,1681938825118.18,2.65897
2023-04-20 06:13:45.119182,1681938825119.18,2.55
2023-04-20 06:13:45.120182,1681938825120.18,2.43791
2023-04-20 06:13:45.121182,1681938825121.18,2.32894
2023-04-20 06:13:45.122182,1681938825122.18,2.21996
2023-04-20 06:13:45.123182,1681938825123.18,2.11099
2023-04-20 06:13:45.124182,1681938825124.18,2.00201
2023-04-20 06:13:45.125182,1681938825125.18,1.89304
2023-04-20 06:13:45.126182,1681938825126.18,1.78718
2023-04-20 06:13:45.127182,1681938825127.18,1.67821
2023-04-20 06:13:45.128182,1681938825128.18,1.57546
2023-04-20 06:13:45.129182,1681938825129.18,1.4696
2023-04-20 06:13:45.130182,1681938825130.18,1.36996
2023-04-20 06:13:45.131182,1681938825131.18,1.2641
2023-04-20 06:13:45.132182,1681938825132.18,1.16136
2023-04-20 06:13:45.133182,1681938825133.18,1.05549
2023-04-20 06:13:45.134182,1681938825134.18,0.94963
2023-04-20 06:13:45.135182,1681938825135.18,0.84066
2023-04-20 06:13:45.136182,1681938825136.18,0.7348
2023-04-20 06:13:45.137182,1681938825137.18,0.62582
2023-04-20 06:13:45.138182,1681938825138.18,0.51685
2023-04-20 06:13:45.139182,1681938825139.18,0.40476
2023-04-20 06:13:45.140182,1681938825140.18,0.29267
2023-04-20 06:13:45.141182,1681938825141.18,0.18059
2023-04-20 06:13:45.142182,1681938825142.18,0.06538
2023-04-20 06:13:45.143182,1681938825143.18,-0.0467
2023-04-20 06:13:45.144182,1681938825144.18,-0.15879
2023-04-20 06:13:45.145182,1681938825145.18,-0.26777
2023-04-20 06:13:45.146182,1681938825146.18,-0.37674
2023-04-20 06:13:45.147182,1681938825147.18,-0.48883
2023-04-20 06:13:45.148182,1681938825148.18,-0.59469
2023-04-20 06:13:45.149182,1681938825149.18,-0.70055
2023-04-20 06:13:45.150182,1681938825150.18,-0.80641
2023-04-20 06:13:45.151182,1681938825151.18,-0.91538
2023-04-20 06:13:45.152182,1681938825152.18,-1.02436
2023-04-20 06:13:45.153182,1681938825153.18,-1.12711
2023-04-20 06:13:45.154182,1681938825154.18,-1.23919
2023-04-20 06:13:45.155182,1681938825155.18,-1.34505
2023-04-20 06:13:45.156182,1681938825156.18,-1.45092
2023-04-20 06:13:45.157182,1681938825157.18,-1.55678
2023-04-20 06:13:45.158182,1681938825158.18,-1.66886
2023-04-20 06:13:45.159182,1681938825159.18,-1.77473
2023-04-20 06:13:45.160182,1681938825160.18,-1.8837
2023-04-20 06:13:45.161182,1681938825161.18,-1.99267
2023-04-20 06:13:45.162182,1681938825162.18,-2.10165
2023-04-20 06:13:45.163182,1681938825163.18,-2.20751
2023-04-20 06:13:45.164182,1681938825164.18,-2.31337
2023-04-20 06:13:45.165182,1681938825165.18,-2.41923
2023-04-20 06:13:45.166182,1681938825166.18,-2.52198
2023-04-20 06:13:45.167182,1681938825167.18,-2.62784
2023-04-20 06:13:45.168182,1681938825168.18,-2.73681
2023-04-20 06:13:45.169182,1681938825169.18,-2.83956
2023-04-20 06:13:45.170182,1681938825170.18,-2.94542
2023-04-20 06:13:45.171182,1681938825171.18,-3.04505
2023-04-20 06:13:45.172182,1681938825172.18,-3.14469
2023-04-20 06:13:45.173182,1681938825173.18,-3.24432
2023-04-20 06:13:45.174182,1681938825174.18,-3.33773
2023-04-20 06:13:45.175182,1681938825175.18,-3.43114
2023-04-20 06:13:45.176182,1681938825176.18,-3.53077
2023-04-20 06:13:45.177182,1681938825177.18,-3.62729
2023-04-20 06:13:45.178182,1681938825178.18,-3.72692
2023-04-20 06:13:45.179182,1681938825179.18,-3.82344
2023-04-20 06:13:45.180182,1681938825180.18,-3.91374
2023-04-20 06:13:45.181182,1681938825181.18,-4.00714
2023-04-20 06:13:45.182182,1681938825182.18,-4.10055
2023-04-20 06:13:45.183182,1681938825183.18,-4.19396
2023-04-20 06:13:45.184182,1681938825184.18,-4.28736
2023-04-20 06:13:45.185182,1681938825185.18,-4.38077
2023-04-20 06:13:45.186182,1681938825186.18,-4.47729
2023-04-20 06:13:45.187182,1681938825187.18,-4.5707
2023-04-20 06:13:45.188182,1681938825188.18,-4.6641
2023-04-20 06:13:45.189182,1681938825189.18,-4.76062
2023-04-20 06:13:45.190182,1681938825190.18,-4.8478
2023-04-20 06:13:45.191182,1681938825191.18,-4.9381
2023-04-20 06:13:45.192182,1681938825192.18,-5.02216
2023-04-20 06:13:45.193182,1681938825193.18,-5.10623
2023-04-20 06:13:45.194182,1681938825194.18,-5.19029
2023-04-20 06:13:45.195182,1681938825195.18,-5.27125
2023-04-20 06:13:45.196182,1681938825196.18,-5.35531
2023-04-20 06:13:45.197182,1681938825197.18,-5.43626
2023-04-20 06:13:45.198182,1681938825198.18,-5.5141
2023-04-20 06:13:45.199182,1681938825199.18,-5.58883
2023-04-20 06:13:45.200182,1681938825200.18,-5.66355
2023-04-20 06:13:45.201182,1681938825201.18,-5.73828
2023-04-20 06:13:45.202182,1681938825202.18,-5.80989
2023-04-20 06:13:45.203182,1681938825203.18,-5.8815
2023-04-20 06:13:45.204182,1681938825204.18,-5.95
2023-04-20 06:13:45.205182,1681938825205.18,-6.02161
2023-04-20 06:13:45.206182,1681938825206.18,-6.09011
2023-04-20 06:13:45.207182,1681938825207.18,-6.15861
2023-04-20 06:13:45.208182,1681938825208.18,-6.22711
2023-04-20 06:13:45.209182,1681938825209.18,-6.28938
2023-04-20 06:13:45.210182,1681938825210.18,-6.35476
2023-04-20 06:13:45.211182,1681938825211.18,-6.41703
2023-04-20 06:13:45.212182,1681938825212.18,-6.4793
2023-04-20 06:13:45.213182,1681938825213.18,-6.53846
2023-04-20 06:13:45.214182,1681938825214.18,-6.59762
2023-04-20 06:13:45.215182,1681938825215.18,-6.65366
2023-04-20 06:13:45.216182,1681938825216.18,-6.70971
2023-04-20 06:13:45.217182,1681938825217.18,-6.76264
2023-04-20 06:13:45.218182,1681938825218.18,-6.81557
2023-04-20 06:13:45.219182,1681938825219.18,-6.86538
2023-04-20 06:13:45.220182,1681938825220.18,-6.9152
2023-04-20 06:13:45.221182,1681938825221.18,-6.9619
2023-04-20 06:13:45.222182,1681938825222.18,-7.01172
2023-04-20 06:13:45.223182,1681938825223.18,-7.05531
2023-04-20 06:13:45.224182,1681938825224.18,-7.0989
2023-04-20 06:13:45.225182,1681938825225.18,-7.14249
2023-04-20 06:13:45.226182,1681938825226.18,-7.18297
2023-04-20 06:13:45.227182,1681938825227.18,-7.22656
2023-04-20 06:13:45.228182,1681938825228.18,-7.26703
2023-04-20 06:13:45.229182,1681938825229.18,-7.30751
2023-04-20 06:13:45.230182,1681938825230.18,-7.34487
2023-04-20 06:13:45.231182,1681938825231.18,-7.38223
2023-04-20 06:13:45.232182,1681938825232.18,-7.41337
2023-04-20 06:13:45.233182,1681938825233.18,-7.44762
2023-04-20 06:13:45.234182,1681938825234.18,-7.47875
2023-04-20 06:13:45.235182,1681938825235.18,-7.50989
2023-04-20 06:13:45.236182,1681938825236.18,-7.54103
2023-04-20 06:13:45.237182,1681938825237.18,-7.56593
2023-04-20 06:13:45.238182,1681938825238.18,-7.59707
2023-04-20 06:13:45.239182,1681938825239.18,-7.62198
2023-04-20 06:13:45.240182,1681938825240.18,-7.64377
2023-04-20 06:13:45.241182,1681938825241.18,-7.66557
2023-04-20 06:13:45.242182,1681938825242.18,-7.68736
2023-04-20 06:13:45.243182,1681938825243.18,-7.70604
2023-04-20 06:13:45.244182,1681938825244.18,-7.72473
2023-04-20 06:13:45.245182,1681938825245.18,-7.74029
2023-04-20 06:13:45.246182,1681938825246.18,-7.75897
2023-04-20 06:13:45.247182,1681938825247.18,-7.77143
2023-04-20 06:13:45.248182,1681938825248.18,-7.78388
2023-04-20 06:13:45.249182,1681938825249.18,-7.79322
2023-04-20 06:13:45.250182,1681938825250.18,-7.80568
2023-04-20 06:13:45.251182,1681938825251.18,-7.8119
2023-04-20 06:13:45.252182,1681938825252.18,-7.82125
2023-04-20 06:13:45.253182,1681938825253.18,-7.82747
2023-04-20 06:13:45.254182,1681938825254.18,-7.83059
2023-04-20 06:13:45.255182,1681938825255.18,-7.8337
2023-04-20 06:13:45.256182,1681938825256.18,-7.8337
2023-04-20 06:13:45.257182,1681938825257.18,-7.8337
2023-04-20 06:13:45.258182,1681938825258.18,-7.8337
2023-04-20 06:13:45.259182,1681938825259.18,-7.8337
2023-04-20 06:13:45.260182,1681938825260.18,-7.83059
2023-04-20 06:13:45.261182,1681938825261.18,-7.82436
2023-04-20 06:13:45.262182,1681938825262.18,-7.81813
2023-04-20 06:13:45.263182,1681938825263.18,-7.8119
2023-04-20 06:13:45.264182,1681938825264.18,-7.80256
2023-04-20 06:13:45.265182,1681938825265.18,-7.79322
2023-04-20 06:13:45.266182,1681938825266.18,-7.78077
2023-04-20 06:13:45.267182,1681938825267.18,-7.76832
2023-04-20 06:13:45.268182,1681938825268.18,-7.75586
2023-04-20 06:13:45.269182,1681938825269.18,-7.73718
2023-04-20 06:13:45.270182,1681938825270.18,-7.72161
2023-04-20 06:13:45.271182,1681938825271.18,-7.70293
2023-04-20 06:13:45.272182,1681938825272.18,-7.68425
2023-04-20 06:13:45.273182,1681938825273.18,-7.66245
2023-04-20 06:13:45.274182,1681938825274.18,-7.64066
2023-04-20 06:13:45.275182,1681938825275.18,-7.61886
2023-04-20 06:13:45.276182,1681938825276.18,-7.59084
2023-04-20 06:13:45.277182,1681938825277.18,-7.56593
2023-04-20 06:13:45.278182,1681938825278.18,-7.53791
2023-04-20 06:13:45.279182,1681938825279.18,-7.50989
2023-04-20 06:13:45.280182,1681938825280.18,-7.47875
2023-04-20 06:13:45.281182,1681938825281.18,-7.44762
2023-04-20 06:13:45.282182,1681938825282.18,-7.41337
2023-04-20 06:13:45.283182,1681938825283.18,-7.37912
2023-04-20 06:13:45.284182,1681938825284.18,-7.34487
2023-04-20 06:13:45.285182,1681938825285.18,-7.3044
2023-04-20 06:13:45.286182,1681938825286.18,-7.26703
2023-04-20 06:13:45.287182,1681938825287.18,-7.22656
2023-04-20 06:13:45.288182,1681938825288.18,-7.18608
2023-04-20 06:13:45.289182,1681938825289.18,-7.14249
2023-04-20 06:13:45.290182,1681938825290.18,-7.10201
2023-04-20 06:13:45.291182,1681938825291.18,-7.05842
2023-04-20 06:13:45.292182,1681938825292.18,-7.01172
2023-04-20 06:13:45.293182,1681938825293.18,-6.96502
2023-04-20 06:13:45.294182,1681938825294.18,-6.91832
2023-04-20 06:13:45.295182,1681938825295.18,-6.87161
2023-04-20 06:13:45.296182,1681938825296.18,-6.82179
2023-04-20 06:13:45.297182,1681938825297.18,-6.76886
2023-04-20 06:13:45.298182,1681938825298.18,-6.71905
2023-04-20 06:13:45.299182,1681938825299.18,-6.663
2023-04-20 06:13:45.300182,1681938825300.18,-6.60696
2023-04-20 06:13:45.301182,1681938825301.18,-6.55092
2023-04-20 06:13:45.302182,1681938825302.18,-6.49176
2023-04-20 06:13:45.303182,1681938825303.18,-6.4326
2023-04-20 06:13:45.304182,1681938825304.18,-6.37344
2023-04-20 06:13:45.305182,1681938825305.18,-6.31117
2023-04-20 06:13:45.306182,1681938825306.18,-6.24579
2023-04-20 06:13:45.307182,1681938825307.18,-6.1804
2023-04-20 06:13:45.308182,1681938825308.18,-6.11502
2023-04-20 06:13:45.309182,1681938825309.18,-6.04652
2023-04-20 06:13:45.310182,1681938825310.18,-5.97802
2023-04-20 06:13:45.311182,1681938825311.18,-5.91264
2023-04-20 06:13:45.312182,1681938825312.18,-5.84103
2023-04-20 06:13:45.313182,1681938825313.18,-5.77253
2023-04-20 06:13:45.314182,1681938825314.18,-5.70403
2023-04-20 06:13:45.315182,1681938825315.18,-5.6293
2023-04-20 06:13:45.316182,1681938825316.18,-5.56081
2023-04-20 06:13:45.317182,1681938825317.18,-5.48297
2023-04-20 06:13:45.318182,1681938825318.18,-5.41136
2023-04-20 06:13:45.319182,1681938825319.18,-5.32729
2023-04-20 06:13:45.320182,1681938825320.18,-5.24945
2023-04-20 06:13:45.321182,1681938825321.18,-5.16227
2023-04-20 06:13:45.322182,1681938825322.18,-5.08443
2023-04-20 06:13:45.323182,1681938825323.18,-5.00037
2023-04-20 06:13:45.324182,1681938825324.18,-4.9163
2023-04-20 06:13:45.325182,1681938825325.18,-4.82912
2023-04-20 06:13:45.326182,1681938825326.18,-4.74194
2023-04-20 06:13:45.327182,1681938825327.18,-4.64853
2023-04-20 06:13:45.328182,1681938825328.18,-4.56136
2023-04-20 06:13:45.329182,1681938825329.18,-4.46795
2023-04-20 06:13:45.330182,1681938825330.18,-4.37766
2023-04-20 06:13:45.331182,1681938825331.18,-4.28114
2023-04-20 06:13:45.332182,1681938825332.18,-4.19396
2023-04-20 06:13:45.333182,1681938825333.18,-4.10055
2023-04-20 06:13:45.334182,1681938825334.18,-4.01337
2023-04-20 06:13:45.335182,1681938825335.18,-3.91996
2023-04-20 06:13:45.336182,1681938825336.18,-3.83278
2023-04-20 06:13:45.337182,1681938825337.18,-3.73938
2023-04-20 06:13:45.338182,1681938825338.18,-3.64597
2023-04-20 06:13:45.339182,1681938825339.18,-3.54945
2023-04-20 06:13:45.340182,1681938825340.18,-3.45293
2023-04-20 06:13:45.341182,1681938825341.18,-3.36264
2023-04-20 06:13:45.342182,1681938825342.18,-3.26923
2023-04-20 06:13:45.343182,1681938825343.18,-3.17582
2023-04-20 06:13:45.344182,1681938825344.18,-3.0793
2023-04-20 06:13:45.345182,1681938825345.18,-2.97967
2023-04-20 06:13:45.346182,1681938825346.18,-2.87692
2023-04-20 06:13:45.347182,1681938825347.18,-2.77418
2023-04-20 06:13:45.348182,1681938825348.18,-2.66832
2023-04-20 06:13:45.349182,1681938825349.18,-2.56557
2023-04-20 06:13:45.350182,1681938825350.18,-2.46282
2023-04-20 06:13:45.351182,1681938825351.18,-2.36007
2023-04-20 06:13:45.352182,1681938825352.18,-2.25421
2023-04-20 06:13:45.353182,1681938825353.18,-2.15458
2023-04-20 06:13:45.354182,1681938825354.18,-2.04872
2023-04-20 06:13:45.355182,1681938825355.18,-1.93974
2023-04-20 06:13:45.356182,1681938825356.18,-1.83077
2023-04-20 06:13:45.357182,1681938825357.18,-1.72802
2023-04-20 06:13:45.358182,1681938825358.18,-1.62216
2023-04-20 06:13:45.359182,1681938825359.18,-1.51941
2023-04-20 06:13:45.360182,1681938825360.18,-1.41667
2023-04-20 06:13:45.361182,1681938825361.18,-1.31081
2023-04-20 06:13:45.362182,1681938825362.18,-1.20495
2023-04-20 06:13:45.363182,1681938825363.18,-1.09908
2023-04-20 06:13:45.364182,1681938825364.18,-0.99634
2023-04-20 06:13:45.365182,1681938825365.18,-0.89048
2023-04-20 06:13:45.366182,1681938825366.18,-0.7815
2023-04-20 06:13:45.367182,1681938825367.18,-0.67875
2023-04-20 06:13:45.368182,1681938825368.18,-0.56978
2023-04-20 06:13:45.369182,1681938825369.18,-0.46703
2023-04-20 06:13:45.370182,1681938825370.18,-0.35806
2023-04-20 06:13:45.371182,1681938825371.18,-0.24908
2023-04-20 06:13:45.372182,1681938825372.18,-0.14322
2023-04-20 06:13:45.373182,1681938825373.18,-0.03425
2023-04-20 06:13:45.374182,1681938825374.18,0.07784
2023-04-20 06:13:45.375182,1681938825375.18,0.18993
2023-04-20 06:13:45.376182,1681938825376.18,0.2989
2023-04-20 06:13:45.377182,1681938825377.18,0.41099
2023-04-20 06:13:45.378182,1681938825378.18,0.51996
2023-04-20 06:13:45.379182,1681938825379.18,0.62582
2023-04-20 06:13:45.380182,1681938825380.18,0.7348
2023-04-20 06:13:45.381182,1681938825381.18,0.83755
2023-04-20 06:13:45.382182,1681938825382.18,0.94652
2023-04-20 06:13:45.383182,1681938825383.18,1.05238
2023-04-20 06:13:45.384182,1681938825384.18,1.15824
2023-04-20 06:13:45.385182,1681938825385.18,1.26099
2023-04-20 06:13:45.386182,1681938825386.18,1.36062
2023-04-20 06:13:45.387182,1681938825387.18,1.46337
2023-04-20 06:13:45.388182,1681938825388.18,1.56612
2023-04-20 06:13:45.389182,1681938825389.18,1.66886
2023-04-20 06:13:45.390182,1681938825390.18,1.77161
2023-04-20 06:13:45.391182,1681938825391.18,1.87436
2023-04-20 06:13:45.392182,1681938825392.18,1.98022
2023-04-20 06:13:45.393182,1681938825393.18,2.08608
2023-04-20 06:13:45.394182,1681938825394.18,2.19194
2023-04-20 06:13:45.395182,1681938825395.18,2.29469
2023-04-20 06:13:45.396182,1681938825396.18,2.40366
2023-04-20 06:13:45.397182,1681938825397.18,2.50952
2023-04-20 06:13:45.398182,1681938825398.18,2.62161
2023-04-20 06:13:45.399182,1681938825399.18,2.73059
2023-04-20 06:13:45.400182,1681938825400.18,2.84579
