time, id, x, y, z, qx, qy, qz, qw, image_error, object_error, fiducial_area
1717086195.701284485, 0, 0.137423, -0.0337377, 0.938349, 0.995647, -0.0445572, 0.0723773, 0.0382496, 0.000339333, 0.000430525, 0
1717086195.717494904, 0, 0.137423, -0.0337377, 0.938349, 0.995647, -0.0445572, 0.0723773, 0.0382496, 0.000339333, 0.000430525, 0
1717086195.734458189, 0, 0.131291, -0.0400902, 0.939089, 0.995917, -0.0396687, 0.0734471, 0.0343717, 0.000167089, 0.000211926, 0
1717086195.751528591, 0, 0.131291, -0.0400902, 0.939089, 0.995917, -0.0396687, 0.0734471, 0.0343717, 0.000167089, 0.000211926, 0
1717086195.767633569, 0, 0.128286, -0.0352692, 0.93992, 0.996016, -0.0370256, 0.0724747, 0.036439, 2.25918e-05, 2.86688e-05, 0
1717086195.784398733, 0, 0.128286, -0.0352692, 0.93992, 0.996016, -0.0370256, 0.0724747, 0.036439, 2.25918e-05, 2.86688e-05, 0
1717086195.801117633, 0, 0.134431, -0.0275657, 0.939097, 0.995717, -0.0419176, 0.0714552, 0.0410458, 7.55347e-05, 9.58349e-05, 0
1717086195.817536679, 0, 0.134431, -0.0275657, 0.939097, 0.995717, -0.0419176, 0.0714552, 0.0410458, 7.55347e-05, 9.58349e-05, 0
1717086195.834361901, 0, 0.128836, -0.0272213, 0.940108, 0.995873, -0.0373598, 0.0720139, 0.0406819, 8.59817e-05, 0.000109031, 0
1717086195.851411015, 0, 0.128836, -0.0272213, 0.940108, 0.995873, -0.0373598, 0.0720139, 0.0406819, 8.59817e-05, 0.000109031, 0
1717086195.867789772, 0, 0.128854, -0.043637, 0.939258, 0.996068, -0.037696, 0.0734145, 0.0322112, 0.000113196, 0.000143638, 0
1717086195.884711447, 0, 0.128854, -0.043637, 0.939258, 0.996068, -0.037696, 0.0734145, 0.0322112, 0.000113196, 0.000143638, 0
1717086195.901318997, 0, 0.133631, -0.0393301, 0.938806, 0.995847, -0.0415484, 0.0730705, 0.0349671, 9.04013e-05, 0.000114723, 0
1717086195.917689825, 0, 0.133631, -0.0393301, 0.938806, 0.995847, -0.0415484, 0.0730705, 0.0349671, 9.04013e-05, 0.000114723, 0
1717086195.934491514, 0, 0.134953, -0.0326239, 0.938741, 0.995761, -0.0424726, 0.0719315, 0.0384986, 0.000239831, 0.000304312, 0
1717086195.951248785, 0, 0.134953, -0.0326239, 0.938741, 0.995761, -0.0424726, 0.0719315, 0.0384986, 0.000239831, 0.000304312, 0
1717086195.967745012, 0, 0.123084, -0.0270143, 0.941743, 0.996066, -0.0325427, 0.071973, 0.0401764, 2.33298e-05, 2.9624e-05, 0
1717086195.984537651, 0, 0.123084, -0.0270143, 0.941743, 0.996066, -0.0325427, 0.071973, 0.0401764, 2.33298e-05, 2.9624e-05, 0
1717086196.001391639, 0, 0.132165, -0.0276499, 0.939912, 0.995834, -0.039959, 0.0711426, 0.0407019, 2.00249e-05, 2.54384e-05, 0
1717086196.018214444, 0, 0.132165, -0.0276499, 0.939912, 0.995834, -0.039959, 0.0711426, 0.0407019, 2.00249e-05, 2.54384e-05, 0
1717086196.034574911, 0, 0.137532, -0.0315279, 0.938137, 0.995667, -0.0445601, 0.071533, 0.0393082, 6.81037e-05, 8.64071e-05, 0
1717086196.051467480, 0, 0.137532, -0.0315279, 0.938137, 0.995667, -0.0445601, 0.071533, 0.0393082, 6.81037e-05, 8.64071e-05, 0
1717086196.068311162, 0, 0.126273, -0.0356119, 0.940165, 0.996041, -0.0354476, 0.0730798, 0.0361193, 0.00019705, 0.000249841, 0
1717086196.084640382, 0, 0.126273, -0.0356119, 0.940165, 0.996041, -0.0354476, 0.0730798, 0.0361193, 0.00019705, 0.000249841, 0
1717086196.101381207, 0, 0.124624, -0.0438674, 0.940032, 0.996126, -0.0342961, 0.0744689, 0.0317873, 0.000164724, 0.000208807, 0
1717086196.118026557, 0, 0.124624, -0.0438674, 0.940032, 0.996126, -0.0342961, 0.0744689, 0.0317873, 0.000164724, 0.000208807, 0
1717086196.134725420, 0, 0.132051, -0.0354841, 0.939395, 0.995885, -0.0401204, 0.0724887, 0.0367364, 0.000201508, 0.000255783, 0
1717086196.151424806, 0, 0.132051, -0.0354841, 0.939395, 0.995885, -0.0401204, 0.0724887, 0.0367364, 0.000201508, 0.000255783, 0
1717086196.168406714, 0, 0.130063, -0.0247554, 0.940398, 0.995815, -0.038245, 0.071554, 0.0420576, 3.41113e-05, 4.32938e-05, 0
1717086196.184729008, 0, 0.130063, -0.0247554, 0.940398, 0.995815, -0.038245, 0.071554, 0.0420576, 3.41113e-05, 4.32938e-05, 0
1717086196.201714464, 0, 0.127011, -0.0275354, 0.940925, 0.995948, -0.035793, 0.0719636, 0.0403328, 4.79483e-05, 6.08665e-05, 0
1717086196.218466883, 0, 0.127011, -0.0275354, 0.940925, 0.995948, -0.035793, 0.0719636, 0.0403328, 4.79483e-05, 6.08665e-05, 0
1717086196.234896092, 0, 0.131238, -0.0310883, 0.939635, 0.995874, -0.0393498, 0.0719318, 0.0388968, 6.1446e-05, 7.79765e-05, 0
1717086196.251497270, 0, 0.131238, -0.0310883, 0.939635, 0.995874, -0.0393498, 0.0719318, 0.0388968, 6.1446e-05, 7.79765e-05, 0
1717086196.268363423, 0, 0.126425, -0.0376934, 0.939991, 0.996033, -0.0356409, 0.0735831, 0.0351148, 0.000117598, 0.000149064, 0
1717086196.285199259, 0, 0.126425, -0.0376934, 0.939991, 0.996033, -0.0356409, 0.0735831, 0.0351148, 0.000117598, 0.000149064, 0
1717086196.301361744, 0, 0.127919, -0.0372126, 0.940138, 0.996019, -0.0367825, 0.0730517, 0.0354496, 0.000232065, 0.00029454, 0
1717086196.318293939, 0, 0.127919, -0.0372126, 0.940138, 0.996019, -0.0367825, 0.0730517, 0.0354496, 0.000232065, 0.00029454, 0
1717086196.335461326, 0, 0.125499, -0.0322961, 0.940443, 0.996033, -0.0347282, 0.0727104, 0.0377429, 0.000183278, 0.000232377, 0
1717086196.351865668, 0, 0.125499, -0.0322961, 0.940443, 0.996033, -0.0347282, 0.0727104, 0.0377429, 0.000183278, 0.000232377, 0
1717086196.368541962, 0, 0.129864, -0.0264265, 0.940439, 0.995859, -0.038083, 0.0715524, 0.0411612, 9.64407e-05, 0.000122455, 0
1717086196.385248391, 0, 0.129864, -0.0264265, 0.940439, 0.995859, -0.038083, 0.0715524, 0.0411612, 9.64407e-05, 0.000122455, 0
1717086196.401691931, 0, 0.126847, -0.0177469, 0.94136, 0.995859, -0.0353976, 0.0704627, 0.045253, 3.30593e-05, 4.1987e-05, 0
1717086196.418327686, 0, 0.126847, -0.0177469, 0.94136, 0.995859, -0.0353976, 0.0704627, 0.045253, 3.30593e-05, 4.1987e-05, 0
1717086196.435420399, 0, 0.13445, -0.0317214, 0.938606, 0.995756, -0.0420749, 0.0720035, 0.0389325, 3.37789e-05, 4.28316e-05, 0
1717086196.451616833, 0, 0.13445, -0.0317214, 0.938606, 0.995756, -0.0420749, 0.0720035, 0.0389325, 3.37789e-05, 4.28316e-05, 0
1717086196.468690996, 0, 0.131798, -0.0404788, 0.938956, 0.995898, -0.0401024, 0.0735376, 0.034221, 0.000140995, 0.000178826, 0
1717086196.485254453, 0, 0.131798, -0.0404788, 0.938956, 0.995898, -0.0401024, 0.0735376, 0.034221, 0.000140995, 0.000178826, 0
1717086196.501668500, 0, 0.124291, -0.0444818, 0.940631, 0.996167, -0.0339486, 0.0742598, 0.0313861, 2.06557e-05, 2.62252e-05, 0
1717086196.518568761, 0, 0.124291, -0.0444818, 0.940631, 0.996167, -0.0339486, 0.0742598, 0.0313861, 2.06557e-05, 2.62252e-05, 0
1717086196.535429684, 0, 0.133339, -0.0340708, 0.938754, 0.995824, -0.0412031, 0.0722703, 0.0375997, 8.98559e-05, 0.000113951, 0
1717086196.551709435, 0, 0.133339, -0.0340708, 0.938754, 0.995824, -0.0412031, 0.0722703, 0.0375997, 8.98559e-05, 0.000113951, 0
1717086196.568740191, 0, 0.124352, -0.0210709, 0.941764, 0.995961, -0.0334421, 0.0711623, 0.0433408, 2.80114e-05, 3.55696e-05, 0
1717086196.585359462, 0, 0.124352, -0.0210709, 0.941764, 0.995961, -0.0334421, 0.0711623, 0.0433408, 2.80114e-05, 3.55696e-05, 0
1717086196.601600240, 0, 0.122956, -0.0202501, 0.942111, 0.996008, -0.0322469, 0.0709026, 0.0435902, 0.000186641, 0.000237118, 0
1717086196.618591152, 0, 0.122956, -0.0202501, 0.942111, 0.996008, -0.0322469, 0.0709026, 0.0435902, 0.000186641, 0.000237118, 0
1717086196.635568241, 0, 0.132234, -0.0311319, 0.939229, 0.995825, -0.0402169, 0.0720672, 0.0390067, 1.82197e-05, 2.31079e-05, 0
1717086196.652097401, 0, 0.132234, -0.0311319, 0.939229, 0.995825, -0.0402169, 0.0720672, 0.0390067, 1.82197e-05, 2.31079e-05, 0
1717086196.668554617, 0, 0.124624, -0.0392219, 0.940392, 0.996129, -0.0341485, 0.0734782, 0.0340884, 0.000186204, 0.00023619, 0
1717086196.685462504, 0, 0.124624, -0.0392219, 0.940392, 0.996129, -0.0341485, 0.0734782, 0.0340884, 0.000186204, 0.00023619, 0
1717086196.701864258, 0, 0.121015, -0.0401511, 0.94155, 0.996193, -0.0311813, 0.0742778, 0.033326, 0.000106943, 0.000135729, 0
1717086196.718526120, 0, 0.121015, -0.0401511, 0.94155, 0.996193, -0.0311813, 0.0742778, 0.033326, 0.000106943, 0.000135729, 0
1717086196.735338753, 0, 0.137014, -0.0357325, 0.938122, 0.995723, -0.0442349, 0.0721285, 0.0371085, 0.00018312, 0.000232373, 0
1717086196.751781328, 0, 0.137014, -0.0357325, 0.938122, 0.995723, -0.0442349, 0.0721285, 0.0371085, 0.00018312, 0.000232373, 0
1717086196.768454569, 0, 0.126466, -0.0290061, 0.941089, 0.996017, -0.0353207, 0.0717352, 0.0394545, 9.20345e-06, 1.16923e-05, 0
1717086196.785624746, 0, 0.126466, -0.0290061, 0.941089, 0.996017, -0.0353207, 0.0717352, 0.0394545, 9.20345e-06, 1.16923e-05, 0
1717086196.802038811, 0, 0.129197, -0.0260734, 0.940347, 0.995883, -0.0375469, 0.0714424, 0.0412631, 1.32457e-05, 1.68119e-05, 0
1717086196.818592343, 0, 0.129197, -0.0260734, 0.940347, 0.995883, -0.0375469, 0.0714424, 0.0412631, 1.32457e-05, 1.68119e-05, 0
1717086196.835579862, 0, 0.131807, -0.0338004, 0.939275, 0.995873, -0.0399166, 0.0723303, 0.0375801, 0.000177765, 0.000225521, 0
1717086196.851995294, 0, 0.131807, -0.0338004, 0.939275, 0.995873, -0.0399166, 0.0723303, 0.0375801, 0.000177765, 0.000225521, 0
1717086196.868657924, 0, 0.125541, -0.0398427, 0.940502, 0.996105, -0.0348812, 0.0735552, 0.0338698, 0.00014745, 0.000187167, 0
1717086196.885482242, 0, 0.125541, -0.0398427, 0.940502, 0.996105, -0.0348812, 0.0735552, 0.0338698, 0.00014745, 0.000187167, 0
1717086196.902147478, 0, 0.12992, -0.0380883, 0.939748, 0.995944, -0.0384649, 0.0732993, 0.0352465, 0.000303808, 0.000385536, 0
1717086196.918545690, 0, 0.12992, -0.0380883, 0.939748, 0.995944, -0.0384649, 0.0732993, 0.0352465, 0.000303808, 0.000385536, 0
1717086196.935623244, 0, 0.132989, -0.0343035, 0.939167, 0.995851, -0.0408618, 0.0721735, 0.0374344, 8.93606e-05, 0.000113422, 0
1717086196.952217925, 0, 0.132989, -0.0343035, 0.939167, 0.995851, -0.0408618, 0.0721735, 0.0374344, 8.93606e-05, 0.000113422, 0
1717086196.968883515, 0, 0.124458, -0.0208478, 0.94203, 0.995984, -0.0334507, 0.0707999, 0.0434125, 3.16043e-05, 4.01716e-05, 0
1717086196.985879738, 0, 0.124458, -0.0208478, 0.94203, 0.995984, -0.0334507, 0.0707999, 0.0434125, 3.16043e-05, 4.01716e-05, 0
1717086197.002569975, 0, 0.12082, -0.0226813, 0.942355, 0.996091, -0.030567, 0.0713577, 0.0421548, 1.11313e-05, 1.41383e-05, 0
1717086197.019486952, 0, 0.12082, -0.0226813, 0.942355, 0.996091, -0.030567, 0.0713577, 0.0421548, 1.11313e-05, 1.41383e-05, 0
1717086197.035640401, 0, 0.123826, -0.0282082, 0.941147, 0.996038, -0.0332432, 0.072311, 0.0396762, 4.63465e-05, 5.87849e-05, 0
1717086197.052268702, 0, 0.123826, -0.0282082, 0.941147, 0.996038, -0.0332432, 0.072311, 0.0396762, 4.63465e-05, 5.87849e-05, 0
1717086197.069512193, 0, 0.132668, -0.0399385, 0.938636, 0.995873, -0.0408248, 0.0733168, 0.0345818, 0.000120273, 0.0001525, 0
1717086197.085984789, 0, 0.132668, -0.0399385, 0.938636, 0.995873, -0.0408248, 0.0733168, 0.0345818, 0.000120273, 0.0001525, 0
1717086197.102285033, 0, 0.128783, -0.0453037, 0.93938, 0.996055, -0.0376927, 0.0739482, 0.0314022, 0.000135614, 0.0001721, 0
1717086197.119293251, 0, 0.128783, -0.0453037, 0.93938, 0.996055, -0.0376927, 0.0739482, 0.0314022, 0.000135614, 0.0001721, 0
1717086197.135754730, 0, 0.130768, -0.037039, 0.939567, 0.995955, -0.0390864, 0.0725618, 0.03579, 0.000127694, 0.000162118, 0
1717086197.152648722, 0, 0.130768, -0.037039, 0.939567, 0.995955, -0.0390864, 0.0725618, 0.03579, 0.000127694, 0.000162118, 0
1717086197.169447321, 0, 0.125145, -0.0272041, 0.94171, 0.996041, -0.0341525, 0.0715346, 0.0402398, 1.5373e-05, 1.95411e-05, 0
1717086197.185776661, 0, 0.125145, -0.0272041, 0.94171, 0.996041, -0.0341525, 0.0715346, 0.0402398, 1.5373e-05, 1.95411e-05, 0
1717086197.202717357, 0, 0.127246, -0.0158983, 0.941462, 0.995816, -0.0356682, 0.0702794, 0.0462496, 3.88557e-05, 4.93538e-05, 0
1717086197.219498897, 0, 0.127246, -0.0158983, 0.941462, 0.995816, -0.0356682, 0.0702794, 0.0462496, 3.88557e-05, 4.93538e-05, 0
1717086197.236077667, 0, 0.130784, -0.0303177, 0.939712, 0.995883, -0.0389631, 0.0718232, 0.0392456, 4.66971e-05, 5.92557e-05, 0
1717086197.252543777, 0, 0.130784, -0.0303177, 0.939712, 0.995883, -0.0389631, 0.0718232, 0.0392456, 4.66971e-05, 5.92557e-05, 0
1717086197.269445106, 0, 0.133238, -0.0361511, 0.938717, 0.995839, -0.0411763, 0.0726249, 0.0365355, 0.000219457, 0.000278303, 0
1717086197.285963404, 0, 0.133238, -0.0361511, 0.938717, 0.995839, -0.0411763, 0.0726249, 0.0365355, 0.000219457, 0.000278303, 0
1717086197.302826540, 0, 0.132931, -0.0358134, 0.938975, 0.995851, -0.0408916, 0.0725583, 0.0366709, 8.14107e-05, 0.000103283, 0
1717086197.319395561, 0, 0.132931, -0.0358134, 0.938975, 0.995851, -0.0408916, 0.0725583, 0.0366709, 8.14107e-05, 0.000103283, 0
1717086197.335755717, 0, 0.130912, -0.0297686, 0.940056, 0.99588, -0.0390098, 0.0716823, 0.0395252, 1.52792e-05, 1.94047e-05, 0
1717086197.352581182, 0, 0.130912, -0.0297686, 0.940056, 0.99588, -0.0390098, 0.0716823, 0.0395252, 1.52792e-05, 1.94047e-05, 0
1717086197.369591208, 0, 0.11844, -0.0245118, 0.943208, 0.996166, -0.028621, 0.0717828, 0.0410013, 0.000107988, 0.000137277, 0
1717086197.385825202, 0, 0.11844, -0.0245118, 0.943208, 0.996166, -0.028621, 0.0717828, 0.0410013, 0.000107988, 0.000137277, 0
1717086197.402891387, 0, 0.125318, -0.0287494, 0.941548, 0.996056, -0.0343315, 0.0716607, 0.0394663, 1.25972e-05, 1.60127e-05, 0
1717086197.419548569, 0, 0.125318, -0.0287494, 0.941548, 0.996056, -0.0343315, 0.0716607, 0.0394663, 1.25972e-05, 1.60127e-05, 0
1717086197.435896569, 0, 0.136231, -0.036853, 0.938122, 0.995758, -0.0436309, 0.0723336, 0.0364648, 0.000115705, 0.000146788, 0
1717086197.452620473, 0, 0.136231, -0.036853, 0.938122, 0.995758, -0.0436309, 0.0723336, 0.0364648, 0.000115705, 0.000146788, 0
1717086197.469592971, 0, 0.130835, -0.0430952, 0.938619, 0.995985, -0.0393753, 0.0734376, 0.0327175, 5.9928e-05, 7.59845e-05, 0
1717086197.486328513, 0, 0.130835, -0.0430952, 0.938619, 0.995985, -0.0393753, 0.0734376, 0.0327175, 5.9928e-05, 7.59845e-05, 0
1717086197.502666208, 0, 0.133428, -0.0360482, 0.938819, 0.995839, -0.0413054, 0.0725117, 0.0366034, 2.79167e-05, 3.54156e-05, 0
1717086197.519604129, 0, 0.133428, -0.0360482, 0.938819, 0.995839, -0.0413054, 0.0725117, 0.0366034, 2.79167e-05, 3.54156e-05, 0
1717086197.536174473, 0, 0.119067, -0.0229403, 0.94272, 0.996122, -0.0291551, 0.0716771, 0.0418704, 1.97465e-05, 2.50783e-05, 0
1717086197.552677141, 0, 0.119067, -0.0229403, 0.94272, 0.996122, -0.0291551, 0.0716771, 0.0418704, 1.97465e-05, 2.50783e-05, 0
1717086197.569487167, 0, 0.11732, -0.0227205, 0.943461, 0.996177, -0.027663, 0.0715414, 0.0418002, 0.000157039, 0.000199625, 0
1717086197.586178777, 0, 0.11732, -0.0227205, 0.943461, 0.996177, -0.027663, 0.0715414, 0.0418002, 0.000157039, 0.000199625, 0
1717086197.602791796, 0, 0.128899, -0.0218253, 0.941004, 0.995854, -0.0371443, 0.0708079, 0.0433774, 3.41323e-05, 4.33673e-05, 0
1717086197.619652295, 0, 0.128899, -0.0218253, 0.941004, 0.995854, -0.0371443, 0.0708079, 0.0433774, 3.41323e-05, 4.33673e-05, 0
1717086197.636309131, 0, 0.136866, -0.0340512, 0.938228, 0.995709, -0.0440705, 0.0719777, 0.0379639, 0.000314404, 0.000398909, 0
1717086197.652812141, 0, 0.136866, -0.0340512, 0.938228, 0.995709, -0.0440705, 0.0719777, 0.0379639, 0.000314404, 0.000398909, 0
1717086197.669528783, 0, 0.131145, -0.0377792, 0.939083, 0.995941, -0.0394648, 0.0727082, 0.0354635, 0.000151552, 0.000192246, 0
1717086197.686241170, 0, 0.131145, -0.0377792, 0.939083, 0.995941, -0.0394648, 0.0727082, 0.0354635, 0.000151552, 0.000192246, 0
